tracking_id,E14J B1,,,,,
Gm5126,0.0192023,,,,,
Gm5127,0,,,,,
Gm5128,0.0495053,,,,,
Gm5129,0,,,,,
Gm5132,0,,,,,
Gm5134,0.517953,,,,,
Gm5136,0.0415879,,,,,
Gm514,1.45035,,,,,
Gm5141,1.52878,,,,,
Gm5142,0,,,,,
Gm5148,375.185,,,,,
Gm5150,0,,,,,
Gm5166,0,,,,,
Gm5168,0,,,,,
Gm5169,0,,,,,
Gm5176,0.37186,,,,,
Gm5177,0,,,,,
Gm525,0.506535,,,,,
Gm527,2.34972,,,,,
Gm5294,0,,,,,
Gm53,1.66312,,,,,
Gm5334,0,,,,,
Gm5346,0,,,,,
Gm5347,0,,,,,
Gm5382,0,,,,,
Gm5409,0,,,,,
Gm5414,0,,,,,
Gm5415,0,,,,,
Gm5416,0,,,,,
Gm5420,0.0189236,,,,,
Gm5424,12.8551,,,,,
Gm5431,0,,,,,
Gm5434,1.23182,,,,,
Gm5441,0,,,,,
Gm5458,0,,,,,
Gm5460,0,,,,,
Gm5464,0.0194093,,,,,
Gm5468,0,,,,,
Gm5475,0,,,,,
Gm5476,0,,,,,
Gm5477,0,,,,,
Gm5478,0.00457979,,,,,
Gm5480,2.1054,,,,,
Gm5483,0,,,,,
Gm5485,0,,,,,
Gm5494,0.250833,,,,,
Gm5506,0,,,,,
Gm5506,1331.94,,,,,
Gm5512,0,,,,,
Gm5512,4.69239,,,,,
Gm5523,0.0729117,,,,,
Gm5531,0,,,,,
Gm5535,0,,,,,
Gm5538,0,,,,,
Gm5544,0,,,,,
Gm5547,0,,,,,
Gm5549,0.0749891,,,,,
Gm5577,0.560091,,,,,
Gm5591,0.0116954,,,,,
Gm5592,0.0111536,,,,,
Gm5595,7.02278,,,,,
Gm5607,0.00778192,,,,,
Gm561,24.6813,,,,,
Gm5615,0,,,,,
Gm5617,7.55816,,,,,
Gm5622,0.0550722,,,,,
Gm5627,0,,,,,
Gm5634,1.17052,,,,,
Gm5635,0.765505,,,,,
Gm5640,0.010689,,,,,
Gm5643,0,,,,,
Gm5643,172.021,,,,,
Gm5662,25.524,,,,,
Gm5712,0.227178,,,,,
Gm572,0.0963616,,,,,
Gm5726,0,,,,,
Gm5726,0,,,,,
Gm5741,0.309988,,,,,
Gm5766,2.1389,,,,,
Gm5771,0,,,,,
Gm5779,0.162232,,,,,
Gm5795,0.00825715,,,,,
Gm5795,0.00825715,,,,,
Gm5795,0.00825715,,,,,
Gm5796,0.276043,,,,,
Gm5797,0,,,,,
Gm5800,0,,,,,
Gm5801,19.948,,,,,
Gm5801,36.5325,,,,,
Gm5803,123.771,,,,,
Gm581,0,,,,,
Gm5820,0.0382105,,,,,
Gm5833,0,,,,,
Gm5860,0,,,,,
Gm5868,0,,,,,
Gm5878,0.0341034,,,,,
Gm5885,0,,,,,
Gm5886,0,,,,,
Gm5891,0.0818432,,,,,
Gm5891,0.0818432,,,,,
Gm590,0.129828,,,,,
Gm5901,0,,,,,
Gm5916,0,,,,,
Gm5918,5.29121,,,,,
Gm5925,0,,,,,
Gm5934,0,,,,,
Gm5935,0,,,,,
Gm5936,0.0107052,,,,,
Gm5938,0,,,,,
Gm5941,0,,,,,
Gm595,0.019754,,,,,
Gm597,0,,,,,
Gm6026,0,,,,,
Gm6034,0,,,,,
Gm6040,0,,,,,
Gm6042,0,,,,,
Gm608,1.30223,,,,,
Gm6084,0,,,,,
Gm6086,0.0098187,,,,,
Gm609,0,,,,,
Gm6116,0,,,,,
Gm6121,0,,,,,
Gm614,0,,,,,
Gm6150,0,,,,,
Gm6164,0,,,,,
Gm6164,0,,,,,
Gm6194,1.99848,,,,,
Gm6213,0,,,,,
Gm6225,0.101361,,,,,
Gm6249,0,,,,,
Gm6251,382.901,,,,,
Gm6260,0,,,,,
Gm6268,0,,,,,
Gm6277,0,,,,,
Gm6289,0.0377189,,,,,
Gm6297,0,,,,,
Gm6300,0,,,,,
Gm6307,0,,,,,
Gm6313,0,,,,,
Gm6329,0,,,,,
Gm6367,0,,,,,
Gm6367,0,,,,,
Gm6370,0,,,,,
Gm6377,0.0145818,,,,,
Gm6402,118.06,,,,,
Gm6406,0.375234,,,,,
Gm6408,0,,,,,
Gm6416,0,,,,,
Gm6432,0.0982591,,,,,
Gm6455,0,,,,,
Gm6460,0,,,,,
Gm648,0,,,,,
Gm6484,0.40273,,,,,
Gm6498,0.0135899,,,,,
Gm6524,2.26841,,,,,
Gm6525,1.30295,,,,,
Gm6531,2.5909,,,,,
Gm6537,0,,,,,
Gm6548,422.015,,,,,
Gm6567,0,,,,,
Gm6568,2.23462,,,,,
Gm6578,1.12913,,,,,
Gm6583,0.0552501,,,,,
Gm6588,0,,,,,
Gm6592,0,,,,,
Gm6602,0,,,,,
Gm6607,0.109841,,,,,
Gm6614,0,,,,,
Gm6623,2.75104,,,,,
Gm6634,0,,,,,
Gm6639,0.025836,,,,,
Gm6642,0,,,,,
Gm6644,66.8138,,,,,
Gm6654,201.187,,,,,
Gm6682,366.636,,,,,
Gm6696,0,,,,,
Gm6710,4.08449,,,,,
Gm6710,4.08449,,,,,
Gm6756,0.576236,,,,,
Gm6760,0,,,,,
Gm6763,66.0361,,,,,
Gm6772,0.0217166,,,,,
Gm6787,0.151711,,,,,
Gm6792,4.69818,,,,,
Gm6793,0,,,,,
Gm6812,0.118442,,,,,
Gm684,0.035834,,,,,
Gm6878,0,,,,,
Gm6880,0,,,,,
Gm6890,0,,,,,
Gm6902,0.103972,,,,,
Gm6902,0.156219,,,,,
Gm6902,0.156219,,,,,
Gm6904,0.0547824,,,,,
Gm6927,0,,,,,
Gm6936,0,,,,,
Gm6938,0.0671342,,,,,
Gm694,0,,,,,
Gm6981,0.758332,,,,,
Gm6994,0,,,,,
Gm7008,0.782352,,,,,
Gm7030,0.294681,,,,,
Gm7056,0,,,,,
Gm7073,0,,,,,
Gm7092,0.0538463,,,,,
Gm7102,3.24406,,,,,
Gm7104,0.392691,,,,,
Gm711,0.0385612,,,,,
Gm7120,0.411216,,,,,
Gm7134,0,,,,,
Gm715,0.415433,,,,,
Gm7157,0,,,,,
Gm7168,0.0271019,,,,,
Gm7173,0,,,,,
Gm7244,0,,,,,
Gm7257,0,,,,,
Gm7271,0,,,,,
Gm732,0,,,,,
Gm7325,10.2695,,,,,
Gm7334,0,,,,,
Gm7337,0,,,,,
Gm7367,49.1084,,,,,
Gm7444,0.0118267,,,,,
Gm7457,0,,,,,
Gm7534,0.017751,,,,,
Gm7538,0,,,,,
Gm7550,0,,,,,
Gm757,0.0834173,,,,,
Gm7609,0,,,,,
Gm7616,0,,,,,
Gm765,0,,,,,
Gm766,0.208876,,,,,
Gm7694,0.0730156,,,,,
Gm7714,0,,,,,
Gm773,0.050876,,,,,
Gm7849,0,,,,,
Gm7849,0,,,,,
Gm7854,0,,,,,
Gm7861,0,,,,,
Gm7861,0,,,,,
Gm7904,0.109262,,,,,
Gm7977,8.36407,,,,,
Gm7978,1.26167,,,,,
Gm7978,1.589,,,,,
Gm805,0.064043,,,,,
Gm806,0.0161582,,,,,
Gm8096,0.243023,,,,,
Gm813,0,,,,,
Gm815,0,,,,,
Gm8179,0,,,,,
Gm8221,0.00153282,,,,,
Gm8234,2.82722,,,,,
Gm826,0,,,,,
Gm8267,0.0366324,,,,,
Gm829,0,,,,,
Gm8298,0.0378801,,,,,
Gm8300,16.5434,,,,,
Gm833,0,,,,,
Gm8363,0.4441,,,,,
Gm8369,0,,,,,
Gm839,0,,,,,
Gm8439,0,,,,,
Gm853,0.0378094,,,,,
Gm8579,0.071991,,,,,
Gm8580,0.900197,,,,,
Gm8615,15.1175,,,,,
Gm8633,0,,,,,
Gm8660,0,,,,,
Gm8660,0,,,,,
Gm8693,0,,,,,
Gm8709,0.0505068,,,,,
Gm872,0,,,,,
Gm8720,0,,,,,
Gm8720,0,,,,,
Gm8765,0.0260675,,,,,
Gm8773,0.14266,,,,,
Gm8787,0.0319847,,,,,
Gm8801,4.7061,,,,,
Gm8817,0.208766,,,,,
Gm884,0.0173132,,,,,
Gm8882,0,,,,,
Gm8883,0,,,,,
Gm8884,0,,,,,
Gm889,0,,,,,
Gm8898,0,,,,,
Gm8898,1.59398,,,,,
Gm8898,1.59398,,,,,
Gm8909,0.130006,,,,,
Gm8979,0,,,,,
Gm8989,0,,,,,
Gm8989,0,,,,,
Gm8994,53.3038,,,,,
Gm9,0.181892,,,,,
Gm904,0,,,,,
Gm9041,0,,,,,
Gm9047,0,,,,,
Gm9054,0,,,,,
Gm906,0.0899039,,,,,
Gm9079,0.557425,,,,,
Gm9112,0.758516,,,,,
Gm9125,0.128592,,,,,
Gm9125,0.128592,,,,,
Gm9159,0,,,,,
Gm9199,2.38032,,,,,
Gm9268,0.00401041,,,,,
Gm933,0,,,,,
Gm9376,0,,,,,
Gm94,0,,,,,
Gm9513,0,,,,,
Gm9573,0,,,,,
Gm960,0.0184078,,,,,
Gm9696,0,,,,,
Gm97,0,,,,,
Gm9705,0.422013,,,,,
Gm973,0.401893,,,,,
Gm9731,0,,,,,
Gm9733,0,,,,,
Gm9758,0.0419155,,,,,
Gm9767,0,,,,,
Gm9776,0.442102,,,,,
Gm9833,73.1023,,,,,
Gm9839,0,,,,,
Gm9846,387.713,,,,,
Gm9855,0,,,,,
Gm9866,0,,,,,
Gm9871,0,,,,,
Gm9895,0.745903,,,,,
Gm9897,3.55244,,,,,
Gm9899,0,,,,,
Gm9920,0,,,,,
Gm9926,0,,,,,
Gm9958,0.47111,,,,,
Gm996,0.244985,,,,,
Gm9961,0,,,,,
Gm9962,0,,,,,
Gm9992,0,,,,,
Gm9994,0,,,,,
Gm9999,0,,,,,
Gmcl1,11.0005,,,,,
Gmcl1l,0,,,,,
Gmds,4.76213,,,,,
Gmeb1,5.2405,,,,,
Gmeb2,6.80061,,,,,
Gmfb,26.8108,,,,,
Gmfg,3.1376,,,,,
Gmip,0.874847,,,,,
Gml,0.110203,,,,,
Gmnc,0.0195107,,,,,
Gmnn,152.631,,,,,
Gmppa,14.2205,,,,,
Gmppb,16.8041,,,,,
Gmpr,4.80311,,,,,
Gmpr2,15.168,,,,,
Gmps,38.0116,,,,,
Gna11,19.3513,,,,,
Gna12,20.6228,,,,,
Gna13,12.4064,,,,,
Gna14,0.654998,,,,,
Gna15,1.48819,,,,,
Gnai1,8.23356,,,,,
Gnai2,83.914,,,,,
Gnai3,49.0234,,,,,
Gnal,0.318929,,,,,
Gnao1,0.409996,,,,,
Gnaq,4.0837,,,,,
Gnas,101.759,,,,,
Gnat1,0.207952,,,,,
Gnat2,1.065,,,,,
Gnat3,0,,,,,
Gnaz,2.34296,,,,,
Gnb1,120.507,,,,,
Gnb1l,3.40055,,,,,
Gnb2,65.0922,,,,,
Gnb2l1,1650.15,,,,,
Gnb3,0,,,,,
Gnb4,3.50895,,,,,
Gnb5,1.34967,,,,,
Gne,5.9251,,,,,
Gng10,11.7721,,,,,
Gng11,0.360558,,,,,
Gng12,1.1633,,,,,
Gng13,0,,,,,
Gng2,6.83767,,,,,
Gng3,18.3553,,,,,
Gng4,0.0273991,,,,,
Gng5,100.949,,,,,
Gng7,0.635382,,,,,
Gng8,0.318542,,,,,
Gngt1,0,,,,,
Gngt2,5.35268,,,,,
Gnl1,28.5889,,,,,
Gnl2,42.6463,,,,,
Gnl3,142.136,,,,,
Gnl3l,48.1126,,,,,
Gnmt,1.78918,,,,,
Gnpat,36.6258,,,,,
Gnpda1,29.3422,,,,,
Gnpda2,5.03337,,,,,
Gnpnat1,18.5733,,,,,
Gnptab,8.5146,,,,,
Gnptg,7.70845,,,,,
Gnrh1,0,,,,,
Gnrhr,0.0378422,,,,,
Gns,11.695,,,,,
Golga1,1.44804,,,,,
Golga2,7.84829,,,,,
Golga3,8.63061,,,,,
Golga4,12.551,,,,,
Golga5,10.9003,,,,,
Golga7,39.167,,,,,
Golga7b,0,,,,,
Golgb1,6.28186,,,,,
Golim4,2.29366,,,,,
Golm1,18.6517,,,,,
Golph3,31.0516,,,,,
Golph3l,11.1292,,,,,
Golt1a,0.0694154,,,,,
Golt1b,29.1468,,,,,
Gon4l,13.7155,,,,,
Gopc,6.05361,,,,,
Gorab,5.3404,,,,,
Gorasp1,9.20036,,,,,
Gorasp2,33.3903,,,,,
Gosr1,7.13925,,,,,
Gosr2,18.642,,,,,
Got1,77.0084,,,,,
Got1l1,2.00884,,,,,
Got2,85.4036,,,,,
Gp1ba,0.0599927,,,,,
Gp1bb,0,,,,,
Gp2,0,,,,,
Gp49a,0,,,,,
Gp5,0.0189901,,,,,
Gp6,0,,,,,
Gp9,0,,,,,
Gpa33,38.3355,,,,,
Gpaa1,16.1743,,,,,
Gpam,4.2512,,,,,
Gpank1,14.2323,,,,,
Gpat2,2.18737,,,,,
Gpatch1,7.98952,,,,,
Gpatch11,2.59076,,,,,
Gpatch2,5.50501,,,,,
Gpatch2l,3.89223,,,,,
Gpatch3,8.88876,,,,,
Gpatch4,46.0752,,,,,
Gpatch8,10.8719,,,,,
Gpbar1,0.241698,,,,,
Gpbp1,41.6508,,,,,
Gpbp1l1,35.6644,,,,,
Gpc1,7.70023,,,,,
Gpc2,2.805,,,,,
Gpc3,17.8953,,,,,
Gpc4,8.51923,,,,,
Gpc5,0,,,,,
Gpc6,0.185471,,,,,
Gpcpd1,4.59953,,,,,
Gpd1,0.733615,,,,,
Gpd1l,7.32749,,,,,
Gpd2,19.2232,,,,,
Gpha2,0,,,,,
Gphb5,0,,,,,
Gphn,2.06665,,,,,
Gpi1,76.2495,,,,,
Gpihbp1,0,,,,,
Gpkow,6.31501,,,,,
Gpld1,1.09588,,,,,
Gpm6a,0.178223,,,,,
Gpm6b,0.0832298,,,,,
Gpn1,40.2304,,,,,
Gpn2,22.0313,,,,,
Gpn3,63.5483,,,,,
Gpnmb,0.12639,,,,,
Gpr1,0.162263,,,,,
Gpr101,0,,,,,
Gpr107,9.13258,,,,,
Gpr108,5.8137,,,,,
Gpr110,0.0114719,,,,,
Gpr111,0.0122963,,,,,
Gpr113,0.0392365,,,,,
Gpr114,0.246465,,,,,
Gpr115,0.039773,,,,,
Gpr116,0.290626,,,,,
Gpr119,0,,,,,
Gpr12,0.0184707,,,,,
Gpr123,0.00831037,,,,,
Gpr124,0.527053,,,,,
Gpr125,8.84379,,,,,
Gpr126,0.204166,,,,,
Gpr128,0.0151666,,,,,
Gpr132,0.033895,,,,,
Gpr133,0.267091,,,,,
Gpr135,0.843011,,,,,
Gpr137,3.61919,,,,,
Gpr137b,1.82714,,,,,
Gpr137b-ps,0.885433,,,,,
Gpr137c,0.0676385,,,,,
Gpr139,0.0910899,,,,,
Gpr141,0.0117244,,,,,
Gpr142,0.0849508,,,,,
Gpr143,0.0524012,,,,,
Gpr146,0.107838,,,,,
Gpr149,0.024176,,,,,
Gpr15,0,,,,,
Gpr150,0.0780376,,,,,
Gpr151,0.0265315,,,,,
Gpr152,0.0101754,,,,,
Gpr153,1.01707,,,,,
Gpr155,0.333568,,,,,
Gpr156,0.0432138,,,,,
Gpr157,0.0996369,,,,,
Gpr158,0.0218162,,,,,
Gpr160,1.2879,,,,,
Gpr161,0.501209,,,,,
Gpr162,0.842954,,,,,
Gpr165,0.0379883,,,,,
Gpr17,0,,,,,
Gpr171,0,,,,,
Gpr173,0.150942,,,,,
Gpr174,0,,,,,
Gpr176,0.0510555,,,,,
Gpr179,0.0375297,,,,,
Gpr18,0.0686122,,,,,
Gpr180,4.74581,,,,,
Gpr182,0.432524,,,,,
Gpr183,0,,,,,
Gpr19,5.48428,,,,,
Gpr20,0.156479,,,,,
Gpr21,0.0542981,,,,,
Gpr22,0,,,,,
Gpr25,0,,,,,
Gpr26,0.0437791,,,,,
Gpr27,0.405618,,,,,
Gpr3,0.156317,,,,,
Gpr30,0.032864,,,,,
Gpr31b,0,,,,,
Gpr33,0,,,,,
Gpr34,0.0223719,,,,,
Gpr35,0.0709984,,,,,
Gpr37,0,,,,,
Gpr37l1,0.0369775,,,,,
Gpr39,0.0935248,,,,,
Gpr4,1.75206,,,,,
Gpr44,0,,,,,
Gpr45,0,,,,,
Gpr50,0.0949356,,,,,
Gpr52,0,,,,,
Gpr55,0,,,,,
Gpr56,0.87631,,,,,
Gpr6,0,,,,,
Gpr61,0.0108716,,,,,
Gpr62,0,,,,,
Gpr63,0.94437,,,,,
Gpr64,0.0170787,,,,,
Gpr65,0,,,,,
Gpr68,0.041826,,,,,
Gpr75,0.571201,,,,,
Gpr81,0.0368649,,,,,
Gpr82,0,,,,,
Gpr83,0.147982,,,,,
Gpr84,0.0563022,,,,,
Gpr85,0.206767,,,,,
Gpr87,0.158341,,,,,
Gpr88,0,,,,,
Gpr89,8.32892,,,,,
Gpr97,0,,,,,
Gpr98,0.46674,,,,,
Gprasp1,9.43336,,,,,
Gprasp2,5.36138,,,,,
Gprc5a,1.27857,,,,,
Gprc5b,0,,,,,
Gprc5c,2.52216,,,,,
Gprc5d,0,,,,,
Gprc6a,0.0285579,,,,,
Gprin1,0.211508,,,,,
Gprin2,0.298549,,,,,
Gprin3,0,,,,,
Gps1,32.6981,,,,,
Gps2,14.6436,,,,,
Gpsm1,1.86726,,,,,
Gpsm2,4.92729,,,,,
Gpsm3,4.39677,,,,,
Gpt,3.06484,,,,,
Gpt2,11.4952,,,,,
Gpx1,285.388,,,,,
Gpx2,3.52063,,,,,
Gpx2-ps1,1.07339,,,,,
Gpx3,12.506,,,,,
Gpx4,211.507,,,,,
Gpx5,0,,,,,
Gpx6,0.322812,,,,,
Gpx7,4.24642,,,,,
Gpx8,2.61994,,,,,
Gramd1a,5.07604,,,,,
Gramd1b,3.46766,,,,,
Gramd1c,0.406491,,,,,
Gramd2,1.40142,,,,,
Gramd3,4.08546,,,,,
Gramd4,3.00372,,,,,
Grap,0,,,,,
Grap2,0.0139471,,,,,
Grasp,7.0342,,,,,
Grb10,31.1501,,,,,
Grb14,0.602872,,,,,
Grb2,36.3306,,,,,
Grb7,22.0831,,,,,
Grcc10,67.5735,,,,,
Greb1,0.254203,,,,,
Greb1l,0.672194,,,,,
Grem1,0.105681,,,,,
Grem2,0.0427612,,,,,
Grhl1,2.98083,,,,,
Grhl2,14.7003,,,,,
Grhl3,6.80913,,,,,
Grhpr,44.3405,,,,,
Gria1,0.0410263,,,,,
Gria2,0,,,,,
Gria3,0.182082,,,,,
Gria4,0.466643,,,,,
Grid1,0.0469705,,,,,
Grid2,0.0268543,,,,,
Grid2ip,0.0814147,,,,,
Grifin,0.114151,,,,,
Grik1,0,,,,,
Grik2,0.00826135,,,,,
Grik3,1.35767,,,,,
Grik4,0.0461114,,,,,
Grik5,1.78121,,,,,
Grin1,0.480595,,,,,
Grin2a,0.0175707,,,,,
Grin2b,0.020728,,,,,
Grin2c,0.0645398,,,,,
Grin2d,0.443782,,,,,
Grin3a,0.00507254,,,,,
Grin3b,0,,,,,
Grina,5.32108,,,,,
Grip1,0.46102,,,,,
Grip2,0.160936,,,,,
Gripap1,6.1021,,,,,
Grk1,0.0104731,,,,,
Grk4,0.0687452,,,,,
Grk5,1.87841,,,,,
Grk6,44.6843,,,,,
Grlf1,14.8435,,,,,
Grm1,0,,,,,
Grm2,0.218492,,,,,
Grm3,0,,,,,
Grm4,0.163979,,,,,
Grm5,0.0230007,,,,,
Grm6,0.174206,,,,,
Grm7,0,,,,,
Grm8,0,,,,,
Grn,27.4365,,,,,
Grp,0.519377,,,,,
Grpel1,42.4379,,,,,
Grpel2,7.97023,,,,,
Grpr,0,,,,,
Grrp1,1.07695,,,,,
Grsf1,26.2337,,,,,
Grtp1,14.3742,,,,,
Grwd1,67.9169,,,,,
Grxcr1,0,,,,,
Grxcr2,0,,,,,
Gsc,0.117404,,,,,
Gsc2,0.511731,,,,,
Gsdma,0.285305,,,,,
Gsdma2,0,,,,,
Gsdma3,0,,,,,
Gsdmc,0.0347836,,,,,
Gsdmc2,0,,,,,
Gsdmc3,0,,,,,
Gsdmc4,0,,,,,
Gsdmcl1,0,,,,,
Gsdmcl-ps,0,,,,,
Gsdmd,1.06094,,,,,
Gse1,17.682,,,,,
Gsg1,0.0372826,,,,,
Gsg1l,0,,,,,
Gsg2,11.5044,,,,,
Gsk3a,37.2749,,,,,
Gsk3b,6.66054,,,,,
Gskip,2.11199,,,,,
Gsn,3.05738,,,,,
Gspt1,65.2055,,,,,
Gspt2,4.26914,,,,,
Gsr,32.4395,,,,,
Gss,10.4552,,,,,
Gsta1,0,,,,,
Gsta2,0,,,,,
Gsta3,1.45026,,,,,
Gsta4,388.317,,,,,
Gstcd,9.04874,,,,,
Gstk1,3.35074,,,,,
Gstm1,11.07,,,,,
Gstm2,5.69965,,,,,
Gstm3,1.35015,,,,,
Gstm4,4.57432,,,,,
Gstm5,5.78241,,,,,
Gstm6,1.50174,,,,,
Gstm7,0.86156,,,,,
Gsto1,21.8176,,,,,
Gsto2,0,,,,,
Gstp1,47.4444,,,,,
Gstp2,15.2735,,,,,
Gstt1,3.41999,,,,,
Gstt2,17.2111,,,,,
Gstt3,3.06554,,,,,
Gstt4,0,,,,,
Gstz1,8.62798,,,,,
Gsx1,0.0241739,,,,,
Gsx2,0.0518978,,,,,
Gt(ROSA)26Sor,0,,,,,
Gtdc1,3.3523,,,,,
Gtdc2,2.57197,,,,,
Gtf2a1,12.4081,,,,,
Gtf2a1l,0.294741,,,,,
Gtf2a2,52.4991,,,,,
Gtf2b,28.8968,,,,,
Gtf2e1,37.9369,,,,,
Gtf2e2,64.5141,,,,,
Gtf2f1,74.607,,,,,
Gtf2f2,35.3441,,,,,
Gtf2h1,59.987,,,,,
Gtf2h2,28.1981,,,,,
Gtf2h3,35.0546,,,,,
Gtf2h4,26.2364,,,,,
Gtf2h5,44.4776,,,,,
Gtf2i,55.9684,,,,,
Gtf2ird1,15.5556,,,,,
Gtf2ird2,0.875692,,,,,
Gtf3a,48.0042,,,,,
Gtf3c1,21.2027,,,,,
Gtf3c2,40.8855,,,,,
Gtf3c3,18.8581,,,,,
Gtf3c4,9.62254,,,,,
Gtf3c5,13.1508,,,,,
Gtf3c6,58.8911,,,,,
Gtl3,34.7766,,,,,
Gtpbp1,23.2083,,,,,
Gtpbp10,19.8076,,,,,
Gtpbp2,5.42896,,,,,
Gtpbp3,17.3007,,,,,
Gtpbp4,104.896,,,,,
Gtpbp5,12.4443,,,,,
Gtpbp6,22.6077,,,,,
Gtpbp8,9.24435,,,,,
Gtse1,72.6906,,,,,
Gtsf1,3.60301,,,,,
Gtsf1l,44.2119,,,,,
Guca1a,2.2168,,,,,
Guca1b,0,,,,,
Guca2a,0,,,,,
Guca2b,0,,,,,
Gucd1,3.17655,,,,,
Gucy1a2,0.193055,,,,,
Gucy1a3,0.00850476,,,,,
Gucy1b2,0,,,,,
Gucy1b3,0.362367,,,,,
Gucy2c,0.0103424,,,,,
Gucy2d,0,,,,,
Gucy2e,0.00931015,,,,,
Gucy2f,0,,,,,
Gucy2g,0.154082,,,,,
Guf1,6.33873,,,,,
Guk1,85.0738,,,,,
Gulo,0.661713,,,,,
Gulp1,0.614698,,,,,
Gusb,9.36839,,,,,
Gvin1,0,,,,,
Gvin1,0,,,,,
Gxylt1,4.71017,,,,,
Gxylt2,0.0233672,,,,,
Gyg,3.46929,,,,,
Gyk,4.51113,,,,,
Gykl1,0,,,,,
Gyltl1b,3.89019,,,,,
Gypa,0.0700584,,,,,
Gypc,0.248998,,,,,
Gys1,7.77352,,,,,
Gys2,0,,,,,
Gzf1,8.31919,,,,,
Gzma,0,,,,,
Gzmb,0,,,,,
Gzmc,0,,,,,
Gzmd,0,,,,,
Gzme,0,,,,,
Gzmf,0,,,,,
Gzmg,0,,,,,
Gzmk,0,,,,,
Gzmm,0.350697,,,,,
Gzmn,0,,,,,
H13,9.64101,,,,,
H19,9.81778,,,,,
H1f0,13.8447,,,,,
H1fnt,0.0676305,,,,,
H1foo,0.0417255,,,,,
H1fx,23.6377,,,,,
H2-Aa,0.0878113,,,,,
H2-Ab1,0.307039,,,,,
H2afb1,0,,,,,
H2afj,26.6381,,,,,
H2afv,64.8656,,,,,
H2afx,135.939,,,,,
H2afy,46.2658,,,,,
H2afy2,7.28728,,,,,
H2afy3,0.976849,,,,,
H2afz,441.601,,,,,
H2bfm,0.134848,,,,,
H2-Bl,0.784286,,,,,
H2-D1,7.45226,,,,,
H2-DMa,0.860446,,,,,
H2-DMb1,0.702697,,,,,
H2-DMb2,0.0653928,,,,,
H2-Ea-ps,0,,,,,
H2-Eb1,0.543435,,,,,
H2-Eb2,0,,,,,
H2-K1,10.6817,,,,,
H2-K2,0.293389,,,,,
H2-Ke2,201.547,,,,,
H2-Ke6,8.85026,,,,,
H2-L,0,,,,,
H2-M1,0,,,,,
H2-M10.1,0,,,,,
H2-M10.2,0,,,,,
H2-M10.3,0,,,,,
H2-M10.4,0,,,,,
H2-M10.5,0,,,,,
H2-M10.6,0.031584,,,,,
H2-M11,0,,,,,
H2-M2,0,,,,,
H2-M3,1.11834,,,,,
H2-M5,17.5266,,,,,
H2-M9,0,,,,,
H2-Oa,0.179798,,,,,
H2-Ob,0,,,,,
H2-Q1,0.151266,,,,,
H2-Q10,0.504157,,,,,
H2-Q2,0.265174,,,,,
H2-Q4,3.65756,,,,,
H2-Q5,0.469938,,,,,
H2-Q6,0,,,,,
H2-Q7,1.46781,,,,,
H2-Q8,0.916186,,,,,
H2-Q9,0,,,,,
H2-T10,0.156831,,,,,
H2-T22,0.734525,,,,,
H2-T23,0.234772,,,,,
H2-T24,0.0383073,,,,,
H2-T3,0.0383851,,,,,
H2-T9,0,,,,,
H3f3a,309.897,,,,,
H3f3b,234.986,,,,,
H60b,2.62012,,,,,
H60c,0.00483079,,,,,
H6pd,1.81091,,,,,
Haao,0.111628,,,,,
Habp2,1.20061,,,,,
Habp4,2.96519,,,,,
Hace1,6.41645,,,,,
Hacl1,2.62005,,,,,
Hadh,52.3358,,,,,
Hadha,31.3064,,,,,
Hadhb,17.1127,,,,,
Hagh,17.383,,,,,
Haghl,0,,,,,
Hal,0.0889658,,,,,
Hamp,0,,,,,
Hamp2,0,,,,,
Hand1,0.335578,,,,,
Hand2,0,,,,,
Hao1,0,,,,,
Hao2,0,,,,,
Hap1,7.38653,,,,,
Hapln1,0.00780118,,,,,
Hapln2,0,,,,,
Hapln3,0.339484,,,,,
Hapln4,1.81872,,,,,
Harbi1,9.68273,,,,,
Hars,61.7975,,,,,
Hars2,8.18088,,,,,
Has1,0.040137,,,,,
Has2,1.21793,,,,,
Has2as,0,,,,,
Has3,0.304941,,,,,
Hat1,280.845,,,,,
Haus1,51.0989,,,,,
Haus2,26.8325,,,,,
Haus3,22.2519,,,,,
Haus4,26.4842,,,,,
Haus5,7.5162,,,,,
Haus6,18.2064,,,,,
Haus7,18.9192,,,,,
Haus8,16.6491,,,,,
Havcr1,0,,,,,
Havcr2,0,,,,,
Hax1,88.1247,,,,,
Hba-a1,0.161478,,,,,
Hba-a1,0.161478,,,,,
Hba-a2,0,,,,,
Hba-a2,0,,,,,
Hba-x,0.0964,,,,,
Hbb-b1,0,,,,,
Hbb-b2,0,,,,,
Hbb-bh1,0,,,,,
Hbb-bh2,0,,,,,
Hbb-y,0,,,,,
Hbegf,2.47761,,,,,
Hbp1,27.9593,,,,,
Hbq1a,0.572562,,,,,
Hbq1b,0.419954,,,,,
Hbs1l,42.0164,,,,,
Hc,0.0144322,,,,,
Hccs,16.0526,,,,,
Hcfc1,43.5199,,,,,
Hcfc1r1,13.0796,,,,,
Hcfc2,1.73599,,,,,
Hck,18.2423,,,,,
Hcls1,0,,,,,
Hcn1,0.0490888,,,,,
Hcn2,2.8102,,,,,
Hcn3,1.06475,,,,,
Hcn4,0,,,,,
Hcrt,0,,,,,
